;Cluster;Wochentag;Ankunftszeit;Nummer;Pausentyp;Kapazitaet;Max_Leistung;SOC;SOC_Target;Pausenlaenge;Ladesäule;Zeit_DateTime;Ankunftszeit_total;LoadStatus
1772;2;2;1190;714;Nachtlader;960;1200;0,1770331012890951;1,0;540;NCS;2021-01-02 19:50:00;2630;1
1774;2;2;1195;716;Nachtlader;840;1200;0,2607966785235308;1,0;540;NCS;2021-01-02 19:55:00;2635;1
1775;2;2;1195;717;Nachtlader;840;1200;0,272064709571921;1,0;540;NCS;2021-01-02 19:55:00;2635;1
1776;2;2;1195;718;Nachtlader;840;1200;0,172275371670345;1,0;540;NCS;2021-01-02 19:55:00;2635;1
1779;2;2;1200;721;Nachtlader;600;750;0,2474328557951404;1,0;540;NCS;2021-01-02 20:00:00;2640;1
1780;2;2;1200;722;Nachtlader;720;750;0,3029940266242952;1,0;540;NCS;2021-01-02 20:00:00;2640;1
1781;2;2;1200;723;Nachtlader;840;1200;0,1906832671046414;1,0;540;NCS;2021-01-02 20:00:00;2640;1
1784;2;2;1210;726;Nachtlader;840;1200;0,3578681536828453;1,0;540;NCS;2021-01-02 20:10:00;2650;1
1785;2;2;1210;727;Nachtlader;960;1200;0,2904814750456178;1,0;540;NCS;2021-01-02 20:10:00;2650;1
1788;2;2;1215;730;Nachtlader;960;1200;0,3193609362682145;1,0;540;NCS;2021-01-02 20:15:00;2655;1
1791;2;2;1220;733;Nachtlader;840;1200;0,2473147002138857;1,0;540;NCS;2021-01-02 20:20:00;2660;1
1792;2;2;1220;734;Nachtlader;600;750;0,3063162354443485;1,0;540;NCS;2021-01-02 20:20:00;2660;1
1793;2;2;1220;735;Nachtlader;600;750;0,3323391769703268;1,0;540;NCS;2021-01-02 20:20:00;2660;1
1794;2;2;1225;736;Nachtlader;840;1200;0,3423815124291728;1,0;540;NCS;2021-01-02 20:25:00;2665;1
1795;2;2;1225;737;Nachtlader;960;1200;0,340019690898006;1,0;540;NCS;2021-01-02 20:25:00;2665;1
1803;2;2;1245;745;Nachtlader;960;1200;0,2352669360838576;1,0;540;NCS;2021-01-02 20:45:00;2685;1
1804;2;2;1245;746;Nachtlader;600;750;0,3156518840745691;1,0;540;NCS;2021-01-02 20:45:00;2685;1
1805;2;2;1250;747;Nachtlader;840;1200;0,2046949030749959;1,0;540;NCS;2021-01-02 20:50:00;2690;1
1806;2;2;1250;748;Nachtlader;720;750;0,2931969387083448;1,0;540;NCS;2021-01-02 20:50:00;2690;1
1807;2;2;1250;749;Nachtlader;840;1200;0,212566839504844;1,0;540;NCS;2021-01-02 20:50:00;2690;1
1808;2;2;1255;750;Nachtlader;840;1200;0,3016632599050772;1,0;540;NCS;2021-01-02 20:55:00;2695;1
1809;2;2;1255;751;Nachtlader;600;750;0,2808685357889449;1,0;540;NCS;2021-01-02 20:55:00;2695;1
1810;2;2;1255;752;Nachtlader;600;750;0,2936652781471756;1,0;540;NCS;2021-01-02 20:55:00;2695;1
1812;2;2;1260;754;Nachtlader;600;750;0,1491655105139576;1,0;540;NCS;2021-01-02 21:00:00;2700;1
1814;2;2;1265;756;Nachtlader;960;1200;0,3411235274630019;1,0;540;NCS;2021-01-02 21:05:00;2705;1
1815;2;2;1265;757;Nachtlader;960;1200;0,1994286459223841;1,0;540;NCS;2021-01-02 21:05:00;2705;1
1816;2;2;1270;758;Nachtlader;960;1200;0,3434843025850912;1,0;540;NCS;2021-01-02 21:10:00;2710;1
1817;2;2;1270;759;Nachtlader;720;750;0,1994197763118249;1,0;540;NCS;2021-01-02 21:10:00;2710;1
1820;2;2;1280;762;Nachtlader;600;750;0,3202608987576246;1,0;540;NCS;2021-01-02 21:20:00;2720;1
1821;2;2;1280;763;Nachtlader;720;750;0,2552537232537537;1,0;540;NCS;2021-01-02 21:20:00;2720;1
1822;2;2;1280;764;Nachtlader;960;1200;0,1513532637626281;1,0;540;NCS;2021-01-02 21:20:00;2720;1
1825;2;2;1285;767;Nachtlader;840;1200;0,1742925023163284;1,0;540;NCS;2021-01-02 21:25:00;2725;1
1826;2;2;1290;768;Nachtlader;720;750;0,3003914656218038;1,0;540;NCS;2021-01-02 21:30:00;2730;1
1829;2;2;1295;771;Nachtlader;960;1200;0,1700708899486313;1,0;540;NCS;2021-01-02 21:35:00;2735;1
1830;2;2;1300;772;Nachtlader;840;1200;0,222906192660899;1,0;540;NCS;2021-01-02 21:40:00;2740;1
1832;2;2;1310;774;Nachtlader;600;750;0,2624619867314762;1,0;540;NCS;2021-01-02 21:50:00;2750;1
1835;2;2;1315;777;Nachtlader;960;1200;0,2738703001424664;1,0;540;NCS;2021-01-02 21:55:00;2755;1
1837;2;2;1320;779;Nachtlader;720;750;0,1364707611066008;1,0;540;NCS;2021-01-02 22:00:00;2760;1
1839;2;2;1330;781;Nachtlader;600;750;0,2237119881672536;1,0;540;NCS;2021-01-02 22:10:00;2770;1
1840;2;2;1330;782;Nachtlader;960;1200;0,155490047241032;1,0;540;NCS;2021-01-02 22:10:00;2770;1
1841;2;2;1330;783;Nachtlader;960;1200;0,2965728170821017;1,0;540;NCS;2021-01-02 22:10:00;2770;1
1843;2;2;1335;785;Nachtlader;960;1200;0,2428211514559796;1,0;540;NCS;2021-01-02 22:15:00;2775;1
1844;2;2;1335;786;Nachtlader;960;1200;0,267724117148107;1,0;540;NCS;2021-01-02 22:15:00;2775;1
1845;2;2;1335;787;Nachtlader;960;1200;0,2918371738646906;1,0;540;NCS;2021-01-02 22:15:00;2775;1
1847;2;2;1345;789;Nachtlader;960;1200;0,140741313519128;1,0;540;NCS;2021-01-02 22:25:00;2785;1
1848;2;2;1345;790;Nachtlader;960;1200;0,1537485825906104;1,0;540;NCS;2021-01-02 22:25:00;2785;1
1849;2;2;1345;791;Nachtlader;840;1200;0,3021867021339981;1,0;540;NCS;2021-01-02 22:25:00;2785;1
1850;2;2;1345;792;Nachtlader;960;1200;0,2372609968824404;1,0;540;NCS;2021-01-02 22:25:00;2785;1
1852;2;2;1360;794;Nachtlader;840;1200;0,1967945508795772;1,0;540;NCS;2021-01-02 22:40:00;2800;1
1853;2;2;1360;795;Nachtlader;960;1200;0,1204367645281793;1,0;540;NCS;2021-01-02 22:40:00;2800;1
1854;2;2;1360;796;Nachtlader;960;1200;0,2070261321609701;1,0;540;NCS;2021-01-02 22:40:00;2800;1
1856;2;2;1380;798;Nachtlader;960;1200;0,2489234467105013;1,0;540;NCS;2021-01-02 23:00:00;2820;1
1857;2;2;1380;799;Nachtlader;840;1200;0,1687133552618357;1,0;540;NCS;2021-01-02 23:00:00;2820;1
1858;2;2;1380;800;Nachtlader;840;1200;0,1822053425180048;1,0;540;NCS;2021-01-02 23:00:00;2820;1
1860;2;2;1385;802;Nachtlader;960;1200;0,179175658027397;1,0;540;NCS;2021-01-02 23:05:00;2825;1
1861;2;2;1390;803;Nachtlader;960;1200;0,1290651468667114;1,0;540;NCS;2021-01-02 23:10:00;2830;1
1862;2;2;1390;804;Nachtlader;720;750;0,1253331175162313;1,0;540;NCS;2021-01-02 23:10:00;2830;1
1864;2;2;1395;806;Nachtlader;720;750;0,1379628608945735;1,0;540;NCS;2021-01-02 23:15:00;2835;1
1867;2;2;1400;809;Nachtlader;720;750;0,2155080287280693;1,0;540;NCS;2021-01-02 23:20:00;2840;1
1868;2;2;1405;810;Nachtlader;840;1200;0,2460332508580701;1,0;540;NCS;2021-01-02 23:25:00;2845;1
1869;2;2;1405;811;Nachtlader;720;750;0,2982276239608992;1,0;540;NCS;2021-01-02 23:25:00;2845;1
1870;2;2;1410;812;Nachtlader;840;1200;0,1874226833989697;1,0;540;NCS;2021-01-02 23:30:00;2850;1
1871;2;2;1410;813;Nachtlader;960;1200;0,3003203838313305;1,0;540;NCS;2021-01-02 23:30:00;2850;1
1872;2;2;1410;814;Nachtlader;600;750;0,1772119803861452;1,0;540;NCS;2021-01-02 23:30:00;2850;1
1874;2;2;1415;816;Nachtlader;840;1200;0,2947332713758138;1,0;540;NCS;2021-01-02 23:35:00;2855;1
1876;2;2;1425;818;Nachtlader;960;1200;0,1460322048431863;1,0;540;NCS;2021-01-02 23:45:00;2865;1
1877;2;2;1430;819;Nachtlader;840;1200;0,2218683312495452;1,0;540;NCS;2021-01-02 23:50:00;2870;1
1878;2;2;1440;820;Nachtlader;840;1200;0,1077932613679644;1,0;540;NCS;2021-01-03 00:00:00;2880;1
1879;2;3;5;821;Nachtlader;600;750;0,1899166705840524;1,0;540;NCS;2021-01-03 00:05:00;2885;1
1880;2;3;10;822;Nachtlader;840;1200;0,1157019736907219;1,0;540;NCS;2021-01-03 00:10:00;2890;0
1881;2;3;15;823;Nachtlader;960;1200;0,2522011965899111;1,0;540;NCS;2021-01-03 00:15:00;2895;0
1882;2;3;25;824;Nachtlader;960;1200;0,1745314259788294;1,0;540;NCS;2021-01-03 00:25:00;2905;1
1883;2;3;35;825;Nachtlader;960;1200;0,2505454275651952;1,0;540;NCS;2021-01-03 00:35:00;2915;0
1884;2;3;45;826;Nachtlader;960;1200;0,2670488120317731;1,0;540;NCS;2021-01-03 00:45:00;2925;1
1885;2;3;70;827;Nachtlader;720;750;0,1203694530284765;1,0;540;NCS;2021-01-03 01:10:00;2950;1
1886;2;3;75;828;Nachtlader;960;1200;0,1806077515814264;1,0;540;NCS;2021-01-03 01:15:00;2955;1
1887;2;3;100;829;Nachtlader;960;1200;0,2132645760333064;1,0;540;NCS;2021-01-03 01:40:00;2980;1
1888;2;3;125;830;Nachtlader;960;1200;0,1025643299021211;1,0;540;NCS;2021-01-03 02:05:00;3005;1
1889;2;3;230;831;Nachtlader;720;750;0,126341907041271;1,0;540;NCS;2021-01-03 03:50:00;3110;1
2045;2;3;920;987;Nachtlader;960;1200;0,4079162434961404;1,0;540;NCS;2021-01-03 15:20:00;3800;1
2046;2;3;925;988;Nachtlader;960;1200;0,382360719242101;1,0;540;NCS;2021-01-03 15:25:00;3805;1
2048;2;3;940;990;Nachtlader;840;1200;0,3608002666954816;1,0;540;NCS;2021-01-03 15:40:00;3820;0
2049;2;3;950;991;Nachtlader;960;1200;0,3678308311069702;1,0;540;NCS;2021-01-03 15:50:00;3830;0
2052;2;3;955;994;Nachtlader;840;1200;0,4249087445762219;1,0;540;NCS;2021-01-03 15:55:00;3835;1
2056;2;3;965;998;Nachtlader;840;1200;0,3152224892838668;1,0;540;NCS;2021-01-03 16:05:00;3845;0
2074;2;3;1015;1016;Nachtlader;840;1200;0,3489530480530735;1,0;540;NCS;2021-01-03 16:55:00;3895;0
2075;2;3;1015;1017;Nachtlader;840;1200;0,2750353531117997;1,0;540;NCS;2021-01-03 16:55:00;3895;0
2076;2;3;1015;1018;Nachtlader;960;1200;0,2615341502769207;1,0;540;NCS;2021-01-03 16:55:00;3895;0
2079;2;3;1030;1021;Nachtlader;960;1200;0,2849275400192912;1,0;540;NCS;2021-01-03 17:10:00;3910;0
2080;2;3;1030;1022;Nachtlader;960;1200;0,4052044344091478;1,0;540;NCS;2021-01-03 17:10:00;3910;0
2083;2;3;1040;1025;Nachtlader;960;1200;0,3703662903653245;1,0;540;NCS;2021-01-03 17:20:00;3920;0
2084;2;3;1040;1026;Nachtlader;960;1200;0,2330310922521971;1,0;540;NCS;2021-01-03 17:20:00;3920;0
2090;2;3;1050;1032;Nachtlader;960;1200;0,2193319659646612;1,0;540;NCS;2021-01-03 17:30:00;3930;0
2091;2;3;1050;1033;Nachtlader;840;1200;0,3213872246689679;1,0;540;NCS;2021-01-03 17:30:00;3930;0
2093;2;3;1055;1035;Nachtlader;600;750;0,3028660863824262;1,0;540;NCS;2021-01-03 17:35:00;3935;0
2094;2;3;1055;1036;Nachtlader;960;1200;0,2473074955767902;1,0;540;NCS;2021-01-03 17:35:00;3935;0
2095;2;3;1055;1037;Nachtlader;720;750;0,3583528361442321;1,0;540;NCS;2021-01-03 17:35:00;3935;0
2096;2;3;1060;1038;Nachtlader;960;1200;0,2774541841010788;1,0;540;NCS;2021-01-03 17:40:00;3940;0
2097;2;3;1060;1039;Nachtlader;960;1200;0,2748438082486146;1,0;540;NCS;2021-01-03 17:40:00;3940;0
2098;2;3;1060;1040;Nachtlader;720;750;0,2107569013191359;1,0;540;NCS;2021-01-03 17:40:00;3940;0
2100;2;3;1065;1042;Nachtlader;720;750;0,2601734354072799;1,0;540;NCS;2021-01-03 17:45:00;3945;0
2101;2;3;1065;1043;Nachtlader;600;750;0,3149777210203518;1,0;540;NCS;2021-01-03 17:45:00;3945;0
2103;2;3;1070;1045;Nachtlader;840;1200;0,3936042918260417;1,0;540;NCS;2021-01-03 17:50:00;3950;0
2104;2;3;1070;1046;Nachtlader;960;1200;0,335807562976402;1,0;540;NCS;2021-01-03 17:50:00;3950;0
2105;2;3;1070;1047;Nachtlader;720;750;0,2932700499764283;1,0;540;NCS;2021-01-03 17:50:00;3950;0
2108;2;3;1075;1050;Nachtlader;720;750;0,2413596299763005;1,0;540;NCS;2021-01-03 17:55:00;3955;0
2109;2;3;1075;1051;Nachtlader;840;1200;0,2572392909993248;1,0;540;NCS;2021-01-03 17:55:00;3955;0
2110;2;3;1075;1052;Nachtlader;600;750;0,3852980773837852;1,0;540;NCS;2021-01-03 17:55:00;3955;0
2117;2;3;1085;1059;Nachtlader;600;750;0,3300630832727003;1,0;540;NCS;2021-01-03 18:05:00;3965;0
2122;2;3;1090;1064;Nachtlader;960;1200;0,2052694356862626;1,0;540;NCS;2021-01-03 18:10:00;3970;0
2123;2;3;1095;1065;Nachtlader;960;1200;0,2674982874119028;1,0;540;NCS;2021-01-03 18:15:00;3975;0
2124;2;3;1095;1066;Nachtlader;960;1200;0,2169003680424746;1,0;540;NCS;2021-01-03 18:15:00;3975;0
2128;2;3;1100;1070;Nachtlader;840;1200;0,2239498920467888;1,0;540;NCS;2021-01-03 18:20:00;3980;0
2129;2;3;1100;1071;Nachtlader;720;750;0,3505680090547054;1,0;540;NCS;2021-01-03 18:20:00;3980;0
2130;2;3;1100;1072;Nachtlader;840;1200;0,3393589137420394;1,0;540;NCS;2021-01-03 18:20:00;3980;0
2133;2;3;1110;1075;Nachtlader;840;1200;0,2810692020345645;1,0;540;NCS;2021-01-03 18:30:00;3990;0
2134;2;3;1110;1076;Nachtlader;840;1200;0,2677678152962804;1,0;540;NCS;2021-01-03 18:30:00;3990;0
2135;2;3;1115;1077;Nachtlader;960;1200;0,2234663024856432;1,0;540;NCS;2021-01-03 18:35:00;3995;0
2136;2;3;1115;1078;Nachtlader;840;1200;0,2812774670895851;1,0;540;NCS;2021-01-03 18:35:00;3995;0
2137;2;3;1115;1079;Nachtlader;600;750;0,2721548483872251;1,0;540;NCS;2021-01-03 18:35:00;3995;0
2139;2;3;1120;1081;Nachtlader;840;1200;0,2907661750610378;1,0;540;NCS;2021-01-03 18:40:00;4000;0
2140;2;3;1120;1082;Nachtlader;960;1200;0,2089681089033768;1,0;540;NCS;2021-01-03 18:40:00;4000;0
2141;2;3;1120;1083;Nachtlader;840;1200;0,2496937568122997;1,0;540;NCS;2021-01-03 18:40:00;4000;0
2143;2;3;1125;1085;Nachtlader;720;750;0,3465404738088115;1,0;540;NCS;2021-01-03 18:45:00;4005;1
2144;2;3;1125;1086;Nachtlader;960;1200;0,2171968863374749;1,0;540;NCS;2021-01-03 18:45:00;4005;0
2147;2;3;1130;1089;Nachtlader;720;750;0,3230026027868526;1,0;540;NCS;2021-01-03 18:50:00;4010;1
2148;2;3;1130;1090;Nachtlader;960;1200;0,3453717078067131;1,0;540;NCS;2021-01-03 18:50:00;4010;1
2149;2;3;1130;1091;Nachtlader;960;1200;0,2917531262601086;1,0;540;NCS;2021-01-03 18:50:00;4010;1
2152;2;3;1135;1094;Nachtlader;720;750;0,1873677944440022;1,0;540;NCS;2021-01-03 18:55:00;4015;1
2153;2;3;1135;1095;Nachtlader;960;1200;0,1927871871137636;1,0;540;NCS;2021-01-03 18:55:00;4015;1
2156;2;3;1140;1098;Nachtlader;960;1200;0,2656744052107269;1,0;540;NCS;2021-01-03 19:00:00;4020;1
2157;2;3;1140;1099;Nachtlader;840;1200;0,2648499203615083;1,0;540;NCS;2021-01-03 19:00:00;4020;1
2158;2;3;1140;1100;Nachtlader;840;1200;0,351679902665136;1,0;540;NCS;2021-01-03 19:00:00;4020;1
2159;2;3;1140;1101;Nachtlader;720;750;0,3629668453979507;1,0;540;NCS;2021-01-03 19:00:00;4020;1
2160;2;3;1150;1102;Nachtlader;960;1200;0,1958679804583734;1,0;540;NCS;2021-01-03 19:10:00;4030;1
2161;2;3;1150;1103;Nachtlader;960;1200;0,3643088814213041;1,0;540;NCS;2021-01-03 19:10:00;4030;1
2162;2;3;1150;1104;Nachtlader;960;1200;0,364882158914243;1,0;540;NCS;2021-01-03 19:10:00;4030;1
2166;2;3;1155;1108;Nachtlader;720;750;0,2268384009208934;1,0;540;NCS;2021-01-03 19:15:00;4035;1
2167;2;3;1155;1109;Nachtlader;840;1200;0,3721707387003563;1,0;540;NCS;2021-01-03 19:15:00;4035;1
2171;2;3;1160;1113;Nachtlader;960;1200;0,2445437522471822;1,0;540;NCS;2021-01-03 19:20:00;4040;1
2174;2;3;1165;1116;Nachtlader;840;1200;0,2936022088427135;1,0;540;NCS;2021-01-03 19:25:00;4045;1
2175;2;3;1165;1117;Nachtlader;840;1200;0,1752193064989774;1,0;540;NCS;2021-01-03 19:25:00;4045;1
2179;2;3;1170;1121;Nachtlader;960;1200;0,2937946232548531;1,0;540;NCS;2021-01-03 19:30:00;4050;1
2180;2;3;1170;1122;Nachtlader;960;1200;0,2171205096647342;1,0;540;NCS;2021-01-03 19:30:00;4050;1
2181;2;3;1170;1123;Nachtlader;840;1200;0,3610391699386902;1,0;540;NCS;2021-01-03 19:30:00;4050;1
2185;2;3;1175;1127;Nachtlader;960;1200;0,2955150795665563;1,0;540;NCS;2021-01-03 19:35:00;4055;1
2186;2;3;1175;1128;Nachtlader;600;750;0,1729938469469037;1,0;540;NCS;2021-01-03 19:35:00;4055;1
2187;2;3;1175;1129;Nachtlader;840;1200;0,1808296780690354;1,0;540;NCS;2021-01-03 19:35:00;4055;1
2188;2;3;1175;1130;Nachtlader;840;1200;0,2716267109496639;1,0;540;NCS;2021-01-03 19:35:00;4055;1
2189;2;3;1175;1131;Nachtlader;960;1200;0,1971762277107152;1,0;540;NCS;2021-01-03 19:35:00;4055;1
2190;2;3;1175;1132;Nachtlader;960;1200;0,2750647252382772;1,0;540;NCS;2021-01-03 19:35:00;4055;1
2191;2;3;1180;1133;Nachtlader;720;750;0,1868232221012747;1,0;540;NCS;2021-01-03 19:40:00;4060;1
2192;2;3;1180;1134;Nachtlader;840;1200;0,2777654127943079;1,0;540;NCS;2021-01-03 19:40:00;4060;1
2193;2;3;1185;1135;Nachtlader;960;1200;0,2147803677298963;1,0;540;NCS;2021-01-03 19:45:00;4065;1
2194;2;3;1185;1136;Nachtlader;840;1200;0,1970872968310155;1,0;540;NCS;2021-01-03 19:45:00;4065;1
2195;2;3;1185;1137;Nachtlader;720;750;0,2603165101389333;1,0;540;NCS;2021-01-03 19:45:00;4065;1
2198;2;3;1190;1140;Nachtlader;960;1200;0,190149580553759;1,0;540;NCS;2021-01-03 19:50:00;4070;1
2199;2;3;1190;1141;Nachtlader;600;750;0,3505043060886242;1,0;540;NCS;2021-01-03 19:50:00;4070;1
2201;2;3;1195;1143;Nachtlader;720;750;0,1907745656126186;1,0;540;NCS;2021-01-03 19:55:00;4075;1
2202;2;3;1195;1144;Nachtlader;720;750;0,3527140436141678;1,0;540;NCS;2021-01-03 19:55:00;4075;1
2203;2;3;1195;1145;Nachtlader;840;1200;0,2964871956881323;1,0;540;NCS;2021-01-03 19:55:00;4075;1
2204;2;3;1195;1146;Nachtlader;720;750;0,1768198156890353;1,0;540;NCS;2021-01-03 19:55:00;4075;1
2207;2;3;1200;1149;Nachtlader;840;1200;0,1785472523554393;1,0;540;NCS;2021-01-03 20:00:00;4080;1
2210;2;3;1205;1152;Nachtlader;960;1200;0,3025055740805144;1,0;540;NCS;2021-01-03 20:05:00;4085;1
2211;2;3;1205;1153;Nachtlader;960;1200;0,3107766413443971;1,0;540;NCS;2021-01-03 20:05:00;4085;1
2212;2;3;1205;1154;Nachtlader;840;1200;0,2234615183641728;1,0;540;NCS;2021-01-03 20:05:00;4085;1
2216;2;3;1210;1158;Nachtlader;840;1200;0,3102795478283079;1,0;540;NCS;2021-01-03 20:10:00;4090;1
2217;2;3;1210;1159;Nachtlader;720;750;0,333568764658966;1,0;540;NCS;2021-01-03 20:10:00;4090;1
2218;2;3;1210;1160;Nachtlader;960;1200;0,3610414597886882;1,0;540;NCS;2021-01-03 20:10:00;4090;1
2219;2;3;1210;1161;Nachtlader;720;750;0,3527958706497781;1,0;540;NCS;2021-01-03 20:10:00;4090;1
2221;2;3;1215;1163;Nachtlader;960;1200;0,1768804968581748;1,0;540;NCS;2021-01-03 20:15:00;4095;1
2224;2;3;1220;1166;Nachtlader;960;1200;0,2181852300196666;1,0;540;NCS;2021-01-03 20:20:00;4100;1
2225;2;3;1220;1167;Nachtlader;840;1200;0,231605653149303;1,0;540;NCS;2021-01-03 20:20:00;4100;1
2226;2;3;1220;1168;Nachtlader;840;1200;0,1763304462471358;1,0;540;NCS;2021-01-03 20:20:00;4100;1
2230;2;3;1230;1172;Nachtlader;960;1200;0,2062402326739953;1,0;540;NCS;2021-01-03 20:30:00;4110;1
2231;2;3;1230;1173;Nachtlader;840;1200;0,2106380423546951;1,0;540;NCS;2021-01-03 20:30:00;4110;1
2232;2;3;1230;1174;Nachtlader;960;1200;0,1699813434632891;1,0;540;NCS;2021-01-03 20:30:00;4110;1
2236;2;3;1235;1178;Nachtlader;840;1200;0,2217997562056979;1,0;540;NCS;2021-01-03 20:35:00;4115;1
2237;2;3;1235;1179;Nachtlader;960;1200;0,1871461792162123;1,0;540;NCS;2021-01-03 20:35:00;4115;1
2248;2;3;1255;1190;Nachtlader;960;1200;0,2762279805032538;1,0;540;NCS;2021-01-03 20:55:00;4135;1
2249;2;3;1260;1191;Nachtlader;720;750;0,3119488923824599;1,0;540;NCS;2021-01-03 21:00:00;4140;1
2250;2;3;1260;1192;Nachtlader;960;1200;0,3383960117652145;1,0;540;NCS;2021-01-03 21:00:00;4140;1
2254;2;3;1265;1196;Nachtlader;840;1200;0,1684462446518251;1,0;540;NCS;2021-01-03 21:05:00;4145;1
2257;2;3;1270;1199;Nachtlader;960;1200;0,3405522348777703;1,0;540;NCS;2021-01-03 21:10:00;4150;1
2258;2;3;1270;1200;Nachtlader;840;1200;0,319349414697795;1,0;540;NCS;2021-01-03 21:10:00;4150;1
2260;2;3;1275;1202;Nachtlader;840;1200;0,1733960364948102;1,0;540;NCS;2021-01-03 21:15:00;4155;1
2263;2;3;1280;1205;Nachtlader;840;1200;0,3004269123464545;1,0;540;NCS;2021-01-03 21:20:00;4160;1
2266;2;3;1285;1208;Nachtlader;720;750;0,1813774621533199;1,0;540;NCS;2021-01-03 21:25:00;4165;1
2267;2;3;1285;1209;Nachtlader;840;1200;0,2397897185164528;1,0;540;NCS;2021-01-03 21:25:00;4165;1
2269;2;3;1290;1211;Nachtlader;720;750;0,1790350464577759;1,0;540;NCS;2021-01-03 21:30:00;4170;1
2270;2;3;1290;1212;Nachtlader;600;750;0,3079021621681121;1,0;540;NCS;2021-01-03 21:30:00;4170;1
2271;2;3;1290;1213;Nachtlader;960;1200;0,142680249123643;1,0;540;NCS;2021-01-03 21:30:00;4170;1
2272;2;3;1295;1214;Nachtlader;720;750;0,2281917666095719;1,0;540;NCS;2021-01-03 21:35:00;4175;1
2275;2;3;1300;1217;Nachtlader;720;750;0,329465622270694;1,0;540;NCS;2021-01-03 21:40:00;4180;1
2276;2;3;1300;1218;Nachtlader;960;1200;0,3061160394613199;1,0;540;NCS;2021-01-03 21:40:00;4180;1
2277;2;3;1300;1219;Nachtlader;840;1200;0,2838949307768226;1,0;540;NCS;2021-01-03 21:40:00;4180;1
2278;2;3;1300;1220;Nachtlader;720;750;0,3062978363293093;1,0;540;NCS;2021-01-03 21:40:00;4180;1
2279;2;3;1305;1221;Nachtlader;600;750;0,2888946689719213;1,0;540;NCS;2021-01-03 21:45:00;4185;1
2280;2;3;1305;1222;Nachtlader;840;1200;0,3080304302002244;1,0;540;NCS;2021-01-03 21:45:00;4185;1
2281;2;3;1310;1223;Nachtlader;840;1200;0,1939007818295904;1,0;540;NCS;2021-01-03 21:50:00;4190;1
2284;2;3;1320;1226;Nachtlader;840;1200;0,241324098242229;1,0;540;NCS;2021-01-03 22:00:00;4200;1
2285;2;3;1325;1227;Nachtlader;960;1200;0,2656351126479637;1,0;540;NCS;2021-01-03 22:05:00;4205;1
2286;2;3;1330;1228;Nachtlader;960;1200;0,1453546533912465;1,0;540;NCS;2021-01-03 22:10:00;4210;1
2287;2;3;1330;1229;Nachtlader;720;750;0,1894737124160025;1,0;540;NCS;2021-01-03 22:10:00;4210;1
2288;2;3;1330;1230;Nachtlader;840;1200;0,214535629663294;1,0;540;NCS;2021-01-03 22:10:00;4210;1
2289;2;3;1335;1231;Nachtlader;840;1200;0,2790191173157759;1,0;540;NCS;2021-01-03 22:15:00;4215;1
2290;2;3;1340;1232;Nachtlader;840;1200;0,313181117452084;1,0;540;NCS;2021-01-03 22:20:00;4220;1
2292;2;3;1350;1234;Nachtlader;840;1200;0,1755336874388595;1,0;540;NCS;2021-01-03 22:30:00;4230;1
2293;2;3;1350;1235;Nachtlader;840;1200;0,3012513432943158;1,0;540;NCS;2021-01-03 22:30:00;4230;1
2294;2;3;1350;1236;Nachtlader;960;1200;0,2733578445804794;1,0;540;NCS;2021-01-03 22:30:00;4230;1
2295;2;3;1350;1237;Nachtlader;840;1200;0,2833415615490123;1,0;540;NCS;2021-01-03 22:30:00;4230;1
2296;2;3;1355;1238;Nachtlader;960;1200;0,1403093702825885;1,0;540;NCS;2021-01-03 22:35:00;4235;1
2297;2;3;1360;1239;Nachtlader;600;750;0,1579247619590921;1,0;540;NCS;2021-01-03 22:40:00;4240;1
2299;2;3;1365;1241;Nachtlader;720;750;0,234117767569951;1,0;540;NCS;2021-01-03 22:45:00;4245;1
2300;2;3;1370;1242;Nachtlader;960;1200;0,1182196362561552;1,0;540;NCS;2021-01-03 22:50:00;4250;1
2301;2;3;1375;1243;Nachtlader;960;1200;0,224016682571978;1,0;540;NCS;2021-01-03 22:55:00;4255;1
2302;2;3;1375;1244;Nachtlader;720;750;0,2869005951249796;1,0;540;NCS;2021-01-03 22:55:00;4255;1
2303;2;3;1375;1245;Nachtlader;960;1200;0,1917134782014584;1,0;540;NCS;2021-01-03 22:55:00;4255;1
2304;2;3;1380;1246;Nachtlader;720;750;0,1478171933714324;1,0;540;NCS;2021-01-03 23:00:00;4260;1
2305;2;3;1385;1247;Nachtlader;840;1200;0,1129660581000645;1,0;540;NCS;2021-01-03 23:05:00;4265;1
2306;2;3;1385;1248;Nachtlader;720;750;0,2072341732045256;1,0;540;NCS;2021-01-03 23:05:00;4265;1
2309;2;3;1395;1251;Nachtlader;960;1200;0,1574303192044028;1,0;540;NCS;2021-01-03 23:15:00;4275;1
2310;2;3;1395;1252;Nachtlader;960;1200;0,1249424836783451;1,0;540;NCS;2021-01-03 23:15:00;4275;1
2311;2;3;1400;1253;Nachtlader;840;1200;0,1705689256011336;1,0;540;NCS;2021-01-03 23:20:00;4280;1
2312;2;3;1405;1254;Nachtlader;960;1200;0,1496538091571668;1,0;540;NCS;2021-01-03 23:25:00;4285;1
2313;2;3;1410;1255;Nachtlader;960;1200;0,1516579308192905;1,0;540;NCS;2021-01-03 23:30:00;4290;1
2316;2;3;1430;1258;Nachtlader;840;1200;0,110548996451919;1,0;540;NCS;2021-01-03 23:50:00;4310;1
